CITY,PRICE,BEDS,BATHS,SQFT,PRICE/SQFT
Dallas,227000.0,3.0,2.0,1050.0,216.0
Dallas,245500.0,3.0,2.0,1365.0,180.0
Dallas,375000.0,2.0,2.0,1986.0,189.0
Dallas,399000.0,4.0,3.0,2758.0,145.0
Dallas,215000.0,2.0,1.5,890.0,242.0
Dallas,157500.0,2.0,2.0,816.0,193.0
Dallas,399000.0,3.0,3.0,2500.0,160.0
Dallas,945000.0,5.0,4.5,3200.0,295.0
Rockwall,279900.0,2.0,2.5,1604.0,175.0
Dallas,759000.0,3.0,2.0,1788.0,424.0
Dallas,1210000.0,4.0,3.0,3681.0,329.0
Dallas,221600.0,1.0,1.0,738.0,300.0
Dallas,300000.0,2.0,2.0,1408.0,213.0
Richardson,520000.0,4.0,2.0,2136.0,243.0
Dallas,440000.0,2.0,2.5,1994.0,221.0
Dallas,289000.0,3.0,2.0,1286.0,225.0
Forney,279990.0,3.0,2.0,1518.0,184.0
Farmers Branch,330000.0,3.0,2.0,1443.0,229.0
Dallas,120000.0,1.0,1.0,500.0,240.0
Dallas,524900.0,3.0,2.5,2288.0,229.0
Dallas,289000.0,3.0,2.0,1556.0,186.0
Dallas,390000.0,3.0,1.0,1569.0,249.0
Dallas,210000.0,2.0,2.5,1511.0,139.0
Dallas,899000.0,4.0,2.5,2756.0,326.0
Dallas,230000.0,4.0,2.0,1272.0,181.0
Dallas,463000.0,3.0,2.0,2034.0,228.0
Dallas,299500.0,2.0,2.0,1325.0,226.0
Dallas,525000.0,2.0,1.0,1223.0,429.0
Dallas,270000.0,2.0,2.0,1153.0,234.0
Dallas,675000.0,3.0,3.5,2908.0,232.0
Dallas,485000.0,2.0,2.0,1304.0,372.0
Dallas,460000.0,4.0,3.0,2862.0,161.0
Dallas,299000.0,3.0,2.0,1570.0,190.0
Dallas,299900.0,4.0,2.0,1858.0,161.0
Dallas,389000.0,2.0,1.5,1159.0,336.0
Forney,345000.0,4.0,2.0,1826.0,189.0
Dallas,649000.0,4.0,3.0,2003.0,324.0
Dallas,835000.0,2.0,2.0,1826.0,457.0
Dallas,200000.0,3.0,1.0,1150.0,174.0
Dallas,199000.0,3.0,2.0,1646.0,121.0
Cedar Hill,299000.0,3.0,2.0,1750.0,171.0
Dallas,325000.0,4.0,2.0,2028.0,160.0
Dallas,269900.0,3.0,1.0,1239.0,218.0
Dallas,229900.0,3.0,1.5,1410.0,163.0
Dallas,520000.0,3.0,2.0,1919.0,271.0
Dallas,275000.0,3.0,1.5,1337.0,206.0
Dallas,250000.0,3.0,2.0,2065.0,121.0
Dallas,300000.0,2.0,2.0,2042.0,147.0
Dallas,125000.0,1.0,1.0,652.0,192.0
Dallas,419000.0,3.0,2.0,1836.0,228.0
Dallas,500000.0,3.0,2.0,2293.0,218.0
Dallas,815000.0,3.0,3.5,2417.0,337.0
Dallas,299500.0,3.0,2.0,1386.0,216.0
Dallas,299000.0,4.0,2.0,1620.0,185.0
Dallas,290000.0,4.0,2.0,1714.0,169.0
Dallas,799000.0,3.0,2.5,2400.0,333.0
Dallas,2100000.0,2.0,2.5,2533.0,829.0
Dallas,799900.0,4.0,3.0,2716.0,295.0
Dallas,1139000.0,4.0,4.0,4204.0,271.0
Detroit,228500.0,3.0,1.5,1726.0,132.0
Detroit,155000.0,3.0,1.0,1335.0,116.0
Detroit,32000.0,6.0,2.5,4476.0,7.0
Detroit,53000.0,3.0,1.5,1152.0,46.0
Detroit,46000.0,3.0,1.0,1118.0,41.0
Detroit,49000.0,3.0,1.0,1020.0,48.0
Detroit,110000.0,3.0,1.0,800.0,138.0
Detroit,50000.0,3.0,1.0,1147.0,44.0
Detroit,128000.0,4.0,2.0,1378.0,93.0
Detroit,25000.0,3.0,1.0,1008.0,25.0
Detroit,100000.0,3.0,1.0,1054.0,95.0
Detroit,56000.0,2.0,2.0,912.0,61.0
Detroit,130000.0,3.0,1.0,1164.0,112.0
Detroit,35000.0,3.0,1.0,946.0,37.0
Detroit,160000.0,8.0,4.0,1873.0,85.0
Detroit,140000.0,3.0,1.5,1270.0,110.0
Detroit,121000.0,4.0,2.5,2362.0,51.0
Detroit,75000.0,3.0,1.5,1488.0,50.0
Detroit,51000.0,3.0,1.0,1081.0,47.0
Detroit,75000.0,3.0,1.0,1100.0,68.0
Detroit,150000.0,5.0,3.0,1921.0,78.0
Detroit,54500.0,3.0,1.0,756.0,72.0
Detroit,125000.0,3.0,2.0,1075.0,116.0
Detroit,105000.0,3.0,1.0,1067.0,98.0
Detroit,102000.0,3.0,1.5,892.0,114.0
Detroit,44000.0,3.0,1.0,835.0,53.0
Grosse Pointe Park,270000.0,4.0,2.0,2028.0,133.0
Detroit,42500.0,3.0,1.5,1243.0,34.0
Detroit,66000.0,3.0,1.0,1071.0,62.0
Detroit,65000.0,3.0,1.0,1098.0,59.0
Detroit,42000.0,3.0,1.5,1188.0,35.0
Detroit,170000.0,4.0,2.0,878.0,194.0
Detroit,185000.0,4.0,2.0,2248.0,82.0
Detroit,53000.0,3.0,1.5,1152.0,46.0
Detroit,325000.0,4.0,2.5,2173.0,150.0
Detroit,67540.0,3.0,1.0,850.0,79.0
Detroit,46000.0,2.0,1.0,912.0,50.0
Detroit,70000.0,3.0,1.0,1081.0,65.0
Hazel Park,319000.0,3.0,2.5,1600.0,199.0
Detroit,42000.0,4.0,1.0,1392.0,30.0
Detroit,65000.0,3.0,1.0,968.0,67.0
Detroit,148000.0,2.0,1.0,981.0,151.0
Detroit,85000.0,3.0,2.0,1063.0,80.0
Dearborn,300000.0,4.0,2.5,1530.0,196.0
Detroit,115000.0,3.0,1.0,1062.0,108.0
Detroit,25000.0,3.0,1.0,1028.0,24.0
Detroit,56000.0,3.0,1.0,1356.0,41.0
Harper Woods,32000.0,2.0,1.0,708.0,45.0
Detroit,631800.0,2.0,2.5,2100.0,301.0
Detroit,165000.0,4.0,2.5,2418.0,68.0
Detroit,51500.0,3.0,2.5,1248.0,41.0
Detroit,105000.0,3.0,1.0,1250.0,84.0
Eastpointe,158000.0,3.0,1.0,1161.0,136.0
Detroit,116000.0,3.0,1.0,1236.0,94.0
Detroit,11000.0,3.0,1.5,1388.0,8.0
Detroit,70000.0,3.0,1.5,856.0,82.0
Detroit,73000.0,4.0,2.0,2096.0,35.0
Detroit,30000.0,3.0,1.0,1701.0,18.0
Detroit,50000.0,3.0,1.0,1022.0,49.0
Hamtramck,195000.0,4.0,2.5,1496.0,130.0
Warren,40000.0,2.0,1.0,576.0,69.0
Detroit,97000.0,3.0,1.5,1385.0,70.0
Detroit,32000.0,3.0,1.0,977.0,33.0
Detroit,35000.0,6.0,2.0,2860.0,12.0
Detroit,20000.0,3.0,1.0,869.0,23.0
Detroit,115000.0,1.0,1.0,816.0,141.0
Detroit,190000.0,3.0,1.5,1590.0,119.0
Detroit,95000.0,3.0,1.5,1100.0,86.0
Detroit,23000.0,2.0,1.0,777.0,30.0
Detroit,63813.0,3.0,1.5,1666.0,38.0
Detroit,309000.0,4.0,2.0,2254.0,137.0
Detroit,95000.0,3.0,2.0,1032.0,92.0
Detroit,60000.0,3.0,1.0,852.0,70.0
Detroit,50000.0,3.0,1.5,1145.0,44.0
Detroit,85000.0,4.0,1.5,1020.0,83.0
Detroit,99900.0,3.0,1.0,1122.0,89.0
Detroit,71000.0,3.0,1.0,906.0,78.0
Detroit,115000.0,3.0,1.0,952.0,121.0
Detroit,77500.0,6.0,3.0,2933.0,26.0
Detroit,48000.0,3.0,1.5,1295.0,37.0
Detroit,121000.0,3.0,1.5,1617.0,75.0
Detroit,420000.0,5.0,3.5,2646.0,159.0
Detroit,55000.0,3.0,1.0,1010.0,54.0
Detroit,262000.0,8.0,4.0,4469.0,59.0
Detroit,615000.0,5.0,2.5,4042.0,152.0
Detroit,185000.0,6.0,2.5,2600.0,71.0
Detroit,70000.0,4.0,1.5,1039.0,67.0
Detroit,187000.0,3.0,2.5,1612.0,116.0
Detroit,100000.0,3.0,1.5,1016.0,98.0
Detroit,33240.0,3.0,1.0,888.0,37.0
Warren,94900.0,3.0,1.0,888.0,107.0
Detroit,38000.0,3.0,1.0,899.0,42.0
Detroit,147900.0,3.0,1.5,1015.0,146.0
Warren,146000.0,3.0,1.0,1016.0,144.0
Detroit,112.0,4.0,2.0,1529.0,0.0
Detroit,275500.0,3.0,2.0,2181.0,126.0
Detroit,35000.0,3.0,1.0,774.0,45.0
Detroit,95000.0,3.0,1.0,741.0,128.0
Detroit,109000.0,3.0,1.5,1492.0,73.0
Detroit,67500.0,3.0,1.5,1153.0,59.0
Detroit,55000.0,3.0,1.0,944.0,58.0
Detroit,210000.0,4.0,3.0,1250.0,168.0
Detroit,160000.0,3.0,1.5,1417.0,113.0
Detroit,73500.0,3.0,2.0,1212.0,61.0
Detroit,72000.0,3.0,1.5,1487.0,48.0
Detroit,30000.0,4.0,2.0,3090.0,10.0
Detroit,16100.0,3.0,2.0,1362.0,12.0
Detroit,165000.0,3.0,1.0,1450.0,114.0
Detroit,50000.0,3.0,1.0,960.0,52.0
Detroit,167000.0,6.0,2.0,1140.0,146.0
Detroit,36001.0,4.0,1.5,1261.0,29.0
Detroit,61000.0,3.0,1.0,981.0,62.0
Detroit,49000.0,5.0,1.0,2670.0,18.0
Detroit,80501.0,4.0,2.5,1643.0,49.0
Warren,86000.0,3.0,1.0,888.0,97.0
Detroit,142000.0,3.0,1.5,960.0,148.0
Detroit,25500.0,2.0,1.0,672.0,38.0
Detroit,249000.0,4.0,1.5,1658.0,150.0
Detroit,33000.0,3.0,2.0,1421.0,23.0
Detroit,105000.0,2.0,1.0,933.0,113.0
Detroit,47000.0,3.0,1.0,1075.0,44.0
Detroit,55000.0,3.0,1.5,1419.0,39.0
Detroit,28000.0,3.0,1.0,855.0,33.0
Detroit,125000.0,3.0,1.0,1228.0,102.0
Detroit,49000.0,3.0,1.0,1200.0,41.0
Detroit,72000.0,3.0,1.0,1324.0,54.0
Detroit,65500.0,3.0,1.0,1043.0,63.0
Detroit,142000.0,3.0,2.0,1000.0,142.0
Detroit,41500.0,3.0,1.0,950.0,44.0
Detroit,25500.0,2.0,1.0,672.0,38.0
Detroit,99000.0,3.0,2.0,1410.0,70.0
Detroit,46000.0,2.0,1.0,957.0,48.0
Detroit,30000.0,3.0,1.5,1616.0,19.0
Detroit,265000.0,4.0,3.0,2206.0,120.0
Detroit,140000.0,3.0,2.5,1210.0,116.0
Detroit,91500.0,3.0,1.5,1200.0,76.0
Detroit,22750.0,3.0,1.0,1166.0,20.0
Grosse Pointe Park,335000.0,3.0,1.5,1532.0,219.0
Detroit,32500.0,4.0,2.5,1883.0,17.0
Detroit,125000.0,5.0,2.0,2667.0,47.0
Detroit,45000.0,3.0,1.5,1282.0,35.0
Detroit,22000.0,3.0,1.0,925.0,24.0
Detroit,53000.0,4.0,2.0,1617.0,33.0
Detroit,130000.0,3.0,1.0,1456.0,89.0
Detroit,80000.0,3.0,2.0,1455.0,55.0
Detroit,210000.0,4.0,2.5,1422.0,148.0
Detroit,78500.0,3.0,1.5,1527.0,51.0
Detroit,42000.0,2.0,1.0,810.0,52.0
Detroit,10250.0,3.0,1.0,1368.0,7.0
Detroit,35400.0,3.0,1.0,1356.0,26.0
Dearborn,285000.0,4.0,3.5,2429.0,117.0
Detroit,40000.0,8.0,8.0,4810.0,8.0
Grosse Pointe Park,425000.0,5.0,1.5,2777.0,153.0
Detroit,130000.0,6.0,3.0,2559.0,51.0
Detroit,110000.0,2.0,1.5,1200.0,92.0
Detroit,60000.0,3.0,1.0,1018.0,59.0
Detroit,34000.0,3.0,1.0,957.0,36.0
Detroit,72000.0,3.0,1.5,868.0,83.0
Detroit,90500.0,3.0,3.0,839.0,108.0
Detroit,105000.0,4.0,2.0,2154.0,49.0
Detroit,25000.0,3.0,1.0,980.0,26.0
Detroit,36000.0,2.0,1.0,774.0,47.0
Detroit,55000.0,3.0,1.0,969.0,57.0
Fort Worth,489900.0,5.0,4.0,2834.0,173.0
Fort Worth,615000.0,4.0,3.5,3985.0,154.0
Fort Worth,355000.0,4.0,2.0,2111.0,168.0
Fort Worth,342000.0,2.0,2.0,1121.0,305.0
Fort Worth,283000.0,3.0,2.0,1504.0,188.0
Fort Worth,499000.0,4.0,3.0,3265.0,153.0
Fort Worth,299000.0,3.0,2.0,1436.0,208.0
Fort Worth,390000.0,4.0,2.5,2292.0,170.0
Fort Worth,360000.0,4.0,2.5,3228.0,112.0
Fort Worth,539990.0,4.0,3.5,2838.0,190.0
Fort Worth,459000.0,3.0,2.0,1933.0,237.0
Fort Worth,175000.0,2.0,1.0,1227.0,143.0
Fort Worth,415000.0,4.0,2.5,2660.0,156.0
Fort Worth,303000.0,3.0,2.0,1584.0,191.0
White Settlement,330000.0,3.0,2.0,1681.0,196.0
Fort Worth,425000.0,4.0,2.5,2529.0,168.0
Fort Worth,339265.0,4.0,2.0,1649.0,206.0
Fort Worth,337990.0,4.0,2.0,1649.0,205.0
Fort Worth,439990.0,4.0,2.5,3421.0,129.0
Forest Hill,249900.0,3.0,2.0,1273.0,196.0
Fort Worth,330000.0,4.0,2.5,2229.0,148.0
Fort Worth,789900.0,4.0,3.5,4413.0,179.0
Fort Worth,334900.0,4.0,2.0,1755.0,191.0
Fort Worth,279000.0,3.0,2.0,1507.0,185.0
Fort Worth,419900.0,3.0,2.0,2138.0,196.0
Arlington,185000.0,2.0,1.0,896.0,206.0
Fort Worth,995000.0,3.0,3.5,4241.0,235.0
Fort Worth,299000.0,3.0,2.0,1637.0,183.0
Fort Worth,559900.0,4.0,3.5,3371.0,166.0
Fort Worth,299000.0,3.0,2.0,1631.0,183.0
Fort Worth,240000.0,3.0,2.0,2105.0,114.0
Fort Worth,360000.0,5.0,3.0,2466.0,146.0
Fort Worth,281999.0,3.0,2.0,1271.0,222.0
Fort Worth,279900.0,3.0,2.0,1566.0,179.0
Fort Worth,310999.0,4.0,2.0,1679.0,185.0
Fort Worth,439900.0,4.0,3.0,2246.0,196.0
Fort Worth,120000.0,1.0,1.0,888.0,135.0
Fort Worth,450000.0,3.0,2.5,1966.0,229.0
Haltom City,320000.0,4.0,4.0,3503.0,91.0
Fort Worth,359900.0,3.0,2.0,1586.0,227.0
Fort Worth,355000.0,4.0,4.0,2292.0,155.0
Fort Worth,284900.0,3.0,2.0,1654.0,172.0
Fort Worth,419000.0,3.0,3.5,2433.0,172.0
Haslet,709950.0,5.0,4.5,4334.0,164.0
Saginaw,330000.0,3.0,2.0,1865.0,177.0
Fort Worth,389900.0,4.0,2.5,2785.0,140.0
Fort Worth,150000.0,3.0,2.0,1382.0,109.0
White Settlement,179000.0,4.0,2.0,1344.0,133.0
White Settlement,170000.0,3.0,2.0,1221.0,139.0
Blue Mound,320000.0,4.0,3.0,1932.0,166.0
Fort Worth,459900.0,5.0,3.0,2955.0,156.0
Fort Worth,625000.0,4.0,2.5,2756.0,227.0
Fort Worth,414900.0,4.0,3.0,2238.0,185.0
Fort Worth,320000.0,4.0,2.0,1797.0,178.0
Fort Worth,239900.0,3.0,1.5,1481.0,162.0
Fort Worth,539900.0,8.0,8.0,4752.0,114.0
Fort Worth,230000.0,1.0,1.0,819.0,281.0
Fort Worth,320000.0,3.0,2.0,1941.0,165.0
Fort Worth,259900.0,2.0,2.0,1333.0,195.0
Fort Worth,420000.0,4.0,2.5,2432.0,173.0
Fort Worth,439000.0,4.0,2.0,1974.0,222.0
Westworth Village,647000.0,4.0,3.5,2752.0,235.0
Fort Worth,269000.0,3.0,2.0,1367.0,197.0
Fort Worth,332999.0,4.0,2.0,1838.0,181.0
Fort Worth,349900.0,3.0,2.0,1947.0,180.0
Fort Worth,295000.0,3.0,2.0,1315.0,224.0
Fort Worth,420000.0,3.0,2.0,2244.0,187.0
Fort Worth,299999.0,4.0,2.0,1679.0,179.0
Fort Worth,277999.0,3.0,2.0,1271.0,219.0
Fort Worth,418500.0,4.0,2.5,3907.0,107.0
Fort Worth,379000.0,2.0,2.0,1263.0,300.0
Fort Worth,339999.0,4.0,2.0,1996.0,170.0
Fort Worth,589500.0,4.0,3.0,2443.0,241.0
Fort Worth,240000.0,2.0,2.0,1159.0,207.0
Fort Worth,505900.0,4.0,2.5,2936.0,172.0
Fort Worth,289900.0,3.0,2.0,1498.0,194.0
Fort Worth,650000.0,4.0,3.5,3249.0,200.0
River Oaks,275000.0,3.0,2.0,1102.0,250.0
Fort Worth,179900.0,2.0,1.5,1089.0,165.0
Fort Worth,334900.0,4.0,2.0,1838.0,182.0
Fort Worth,465000.0,4.0,3.5,3110.0,150.0
Fort Worth,496500.0,5.0,3.5,3201.0,155.0
Fort Worth,449900.0,3.0,2.0,2428.0,185.0
Fort Worth,299000.0,3.0,2.0,1716.0,174.0
Fort Worth,400000.0,5.0,3.0,3310.0,121.0
Fort Worth,340000.0,3.0,2.0,1868.0,182.0
Fort Worth,130000.0,3.0,1.0,1131.0,115.0
Fort Worth,275000.0,3.0,2.0,1446.0,190.0
Fort Worth,330000.0,3.0,2.0,1830.0,180.0
Fort Worth,287999.0,4.0,2.0,1627.0,177.0
Fort Worth,277999.0,3.0,2.0,1411.0,197.0
Fort Worth,169900.0,2.0,1.0,942.0,180.0
Fort Worth,322324.0,3.0,2.0,1602.0,201.0
Fort Worth,325999.0,4.0,2.0,1838.0,177.0
Fort Worth,274999.0,3.0,2.0,1267.0,217.0
Fort Worth,284999.0,3.0,2.0,1481.0,192.0
Watauga,300000.0,3.0,2.0,1484.0,202.0
Fort Worth,245000.0,3.0,2.0,1452.0,169.0
Fort Worth,283500.0,4.0,2.0,1701.0,167.0
Fort Worth,325000.0,3.0,2.0,1773.0,183.0
Fort Worth,379900.0,4.0,2.5,2603.0,146.0
Fort Worth,985000.0,3.0,2.0,1944.0,507.0
Fort Worth,279900.0,3.0,2.0,1321.0,212.0
Fort Worth,265000.0,4.0,2.5,2212.0,120.0
Fort Worth,319000.0,4.0,2.0,2443.0,131.0
Fort Worth,315000.0,3.0,2.0,1296.0,243.0
Fort Worth,200000.0,4.0,2.0,1485.0,135.0
Fort Worth,165000.0,3.0,1.0,864.0,191.0
Fort Worth,299000.0,3.0,2.5,1652.0,181.0
Fort Worth,310000.0,4.0,2.0,2080.0,149.0
Fort Worth,105000.0,3.0,1.0,995.0,106.0
Fort Worth,217000.0,1.0,1.0,877.0,247.0
Fort Worth,200000.0,3.0,1.5,1274.0,157.0
Fort Worth,375000.0,4.0,2.5,2426.0,155.0
Fort Worth,224200.0,4.0,2.0,1472.0,152.0
Fort Worth,259900.0,3.0,2.0,1102.0,236.0
Fort Worth,462000.0,3.0,3.0,2677.0,173.0
Fort Worth,675000.0,4.0,4.5,3392.0,199.0
Fort Worth,507000.0,2.0,2.0,1548.0,328.0
Fort Worth,525000.0,3.0,2.0,1855.0,283.0
Lake Worth,250000.0,2.0,1.0,940.0,266.0
Forest Hill,315000.0,3.0,2.5,1795.0,175.0
Fort Worth,280000.0,3.0,2.0,1404.0,199.0
Fort Worth,319000.0,4.0,2.0,1436.0,222.0
Fort Worth,309000.0,4.0,2.0,1470.0,210.0
Fort Worth,335000.0,3.0,2.5,2035.0,165.0
Fort Worth,524000.0,4.0,3.0,2885.0,182.0
Fort Worth,350000.0,4.0,2.0,1999.0,175.0
Fort Worth,420000.0,2.0,2.0,1956.0,215.0
Fort Worth,349000.0,3.0,2.0,1784.0,196.0
Fort Worth,924900.0,4.0,3.0,3166.0,292.0
Fort Worth,399000.0,5.0,2.5,2999.0,133.0
Aledo,455000.0,4.0,2.5,2191.0,208.0
Fort Worth,559000.0,3.0,2.0,1976.0,283.0
Fort Worth,399000.0,3.0,2.0,1680.0,238.0
Fort Worth,315000.0,3.0,3.5,2242.0,140.0
Fort Worth,374990.0,3.0,2.5,2851.0,132.0
Fort Worth,249900.0,4.0,2.0,1324.0,189.0
Fort Worth,334000.0,3.0,2.0,1896.0,176.0
Fort Worth,369900.0,4.0,2.5,2340.0,158.0
Fort Worth,345000.0,4.0,2.0,2056.0,168.0
Edgecliff Village,378990.0,5.0,3.0,2722.0,139.0
Fort Worth,303990.0,3.0,2.0,1636.0,186.0
Fort Worth,341990.0,4.0,2.5,2095.0,163.0
Fort Worth,605000.0,3.0,2.5,2642.0,229.0
Fort Worth,365000.0,4.0,3.0,2170.0,168.0
Fort Worth,509999.0,5.0,3.5,3996.0,128.0
Fort Worth,455900.0,5.0,4.0,2616.0,174.0
Fort Worth,149900.0,3.0,2.0,916.0,164.0
Fort Worth,529500.0,3.0,2.5,2834.0,187.0
Fort Worth,394900.0,2.0,2.5,1486.0,266.0
Fort Worth,389990.0,4.0,2.0,1813.0,215.0
Fort Worth,235000.0,3.0,2.0,1638.0,143.0
Fort Worth,356990.0,5.0,2.0,2133.0,167.0
Fort Worth,325990.0,4.0,2.0,1587.0,205.0
Fort Worth,334990.0,4.0,2.0,1838.0,182.0
Fort Worth,335990.0,4.0,2.0,1773.0,190.0
Fort Worth,695000.0,4.0,3.0,2675.0,260.0
Saginaw,369900.0,4.0,2.0,2024.0,183.0
Fort Worth,329900.0,4.0,2.5,2092.0,158.0
Fort Worth,349900.0,4.0,2.0,1811.0,193.0
Fort Worth,175000.0,3.0,2.0,876.0,200.0
Fort Worth,349900.0,3.0,2.0,1690.0,207.0
Fort Worth,398000.0,3.0,2.5,2358.0,169.0
Fort Worth,249900.0,2.0,2.5,1128.0,222.0
Fort Worth,295000.0,3.0,2.0,1408.0,210.0
Fort Worth,2350000.0,6.0,5.0,5083.0,462.0
Fort Worth,620000.0,5.0,4.0,3959.0,157.0
Fort Worth,271000.0,2.0,2.5,1784.0,152.0
Fort Worth,679792.0,4.0,3.5,2523.0,269.0
Fort Worth,285000.0,3.0,1.0,1654.0,172.0
Fort Worth,400000.0,4.0,2.5,2602.0,154.0
Fort Worth,290000.0,3.0,2.0,1360.0,213.0
Fort Worth,450000.0,4.0,2.5,4018.0,112.0
Fort Worth,336990.0,4.0,2.0,1820.0,185.0
Fort Worth,430000.0,4.0,3.0,2359.0,182.0
Fort Worth,275000.0,3.0,1.0,1861.0,148.0
Fort Worth,274900.0,4.0,2.0,1311.0,210.0
Fort Worth,370000.0,4.0,3.0,2514.0,147.0
Fort Worth,349900.0,3.0,2.5,1845.0,190.0
Fort Worth,415500.0,3.0,2.5,1589.0,261.0
Fort Worth,419500.0,3.0,2.5,1712.0,245.0
Fort Worth,419900.0,3.0,2.5,1845.0,228.0
Fort Worth,435000.0,3.0,2.5,1970.0,221.0
Fort Worth,350000.0,4.0,2.0,2141.0,163.0
Fort Worth,459000.0,4.0,3.5,3302.0,139.0
Fort Worth,118900.0,2.0,1.0,1104.0,108.0
Fort Worth,425000.0,4.0,2.5,2548.0,167.0
Fort Worth,510000.0,4.0,3.0,3186.0,160.0
Fort Worth,527990.0,5.0,3.5,3657.0,144.0
Fort Worth,280000.0,2.0,1.0,900.0,311.0
Fort Worth,449990.0,4.0,3.0,2735.0,165.0
Fort Worth,274900.0,4.0,2.0,1612.0,171.0
Fort Worth,499900.0,8.0,6.0,4002.0,125.0
Fort Worth,499900.0,8.0,6.0,4002.0,125.0
Fort Worth,259000.0,3.0,2.0,1263.0,205.0
Fort Worth,375000.0,4.0,2.5,2680.0,140.0
Fort Worth,329900.0,4.0,2.0,1826.0,181.0
Fort Worth,245000.0,3.0,2.0,1389.0,176.0
Fort Worth,353990.0,4.0,2.0,1773.0,200.0
Fort Worth,350000.0,3.0,2.0,1606.0,218.0
Fort Worth,699000.0,4.0,3.5,2825.0,247.0
Fort Worth,299500.0,4.0,2.0,1691.0,177.0
Fort Worth,245179.0,2.0,2.0,863.0,284.0
Fort Worth,316671.0,3.0,2.5,1797.0,176.0
Fort Worth,329000.0,3.0,2.5,2391.0,138.0
Fort Worth,375000.0,3.0,2.5,2873.0,131.0
Fort Worth,334990.0,4.0,2.5,2095.0,160.0
Fort Worth,129900.0,0.0,2.0,1170.0,111.0
Fort Worth,297785.0,3.0,2.5,1446.0,206.0
Euless,360000.0,3.0,2.0,1606.0,224.0
Fort Worth,285301.0,3.0,2.5,1362.0,209.0
Fort Worth,214900.0,2.0,1.0,1040.0,207.0
Fort Worth,375300.0,4.0,3.0,2054.0,183.0
Fort Worth,477456.0,4.0,2.5,2803.0,170.0
Fort Worth,404885.0,4.0,2.0,2186.0,185.0
Fort Worth,449900.0,5.0,3.0,2955.0,152.0
Fort Worth,534900.0,5.0,4.0,3609.0,148.0
Fort Worth,414900.0,4.0,3.0,2238.0,185.0
Fort Worth,414900.0,4.0,3.0,2238.0,185.0
Fort Worth,675950.0,5.0,3.5,4016.0,168.0
Haslet,777762.0,5.0,3.5,4129.0,188.0
Fort Worth,357900.0,3.0,2.0,1919.0,187.0
Fort Worth,301000.0,4.0,2.0,1854.0,162.0
Fort Worth,380000.0,3.0,2.0,1875.0,203.0
Fort Worth,269900.0,4.0,4.0,2488.0,108.0
Fort Worth,155000.0,3.0,1.0,1095.0,142.0
Fort Worth,344000.0,3.0,2.0,1716.0,200.0
Fort Worth,339000.0,3.0,2.0,1476.0,230.0
Fort Worth,351063.0,3.0,2.0,1831.0,192.0
Fort Worth,359403.0,3.0,2.5,2059.0,175.0
Fort Worth,475101.0,4.0,3.5,3060.0,155.0
Fort Worth,445185.0,4.0,3.5,3060.0,145.0
Fort Worth,433326.0,5.0,3.0,3060.0,142.0
Fort Worth,799000.0,2.0,2.5,2099.0,381.0
Fort Worth,476094.0,5.0,3.0,3060.0,156.0
Fort Worth,448682.0,4.0,2.5,2651.0,169.0
Fort Worth,382681.0,4.0,2.5,2651.0,144.0
Fort Worth,418328.0,4.0,2.5,2651.0,158.0
Fort Worth,373020.0,4.0,3.0,2260.0,165.0
Fort Worth,359000.0,2.0,2.0,1263.0,284.0
Fort Worth,373492.0,4.0,3.0,2260.0,165.0
Fort Worth,399371.0,4.0,3.0,2260.0,177.0
Fort Worth,414900.0,3.0,2.0,1946.0,213.0
Fort Worth,330000.0,4.0,2.0,2151.0,153.0
Fort Worth,320000.0,3.0,2.0,1891.0,169.0
Fort Worth,319900.0,3.0,2.0,1693.0,189.0
Fort Worth,449900.0,4.0,2.5,2347.0,192.0
Fort Worth,390000.0,4.0,2.0,2305.0,169.0
Fort Worth,285000.0,3.0,2.0,1507.0,189.0
Benbrook,319000.0,3.0,2.0,1900.0,168.0
Fort Worth,369900.0,3.0,2.5,1949.0,190.0
Fort Worth,329995.0,3.0,2.0,1852.0,178.0
Fort Worth,345000.0,4.0,2.0,1832.0,188.0
Fort Worth,352900.0,4.0,2.5,2131.0,166.0
Fort Worth,315000.0,3.0,2.0,1754.0,180.0
Fort Worth,224900.0,2.0,1.0,997.0,226.0
Fort Worth,489900.0,5.0,4.0,3586.0,137.0
Fort Worth,489900.0,5.0,4.0,3586.0,137.0
Fort Worth,299950.0,3.0,2.0,1654.0,181.0
Fort Worth,435000.0,3.0,2.0,1886.0,231.0
Fort Worth,303990.0,3.0,2.0,1589.0,191.0
Fort Worth,298000.0,3.0,2.0,1606.0,186.0
Sansom Park,215000.0,3.0,2.0,2100.0,102.0
Fort Worth,174999.0,3.0,1.5,1553.0,113.0
Fort Worth,834990.0,4.0,4.0,3435.0,243.0
Fort Worth,460965.0,4.0,2.0,2140.0,215.0
Fort Worth,446880.0,4.0,2.0,1876.0,238.0
White Settlement,170000.0,1.0,1.0,673.0,253.0
Fort Worth,340000.0,3.0,2.5,1954.0,174.0
Fort Worth,177000.0,2.0,1.0,840.0,211.0
Fort Worth,259000.0,3.0,2.0,1404.0,184.0
Fort Worth,447771.0,4.0,2.0,1876.0,239.0
Fort Worth,520000.0,4.0,2.0,2860.0,182.0
Saginaw,328000.0,4.0,2.0,1868.0,176.0
Fort Worth,127700.0,3.0,1.0,1058.0,121.0
