SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,January-9-2023,Condo/Co-op,201 E Boston St #3200,Seattle,WA,98102,730000,2,2,Eastlake,1112,6138,1989,,656,518,Sold,,,https://www.redfin.com/WA/Seattle/201-E-Boston-St-98102/unit-3200/home/27628,NWMLS,2018289,N,Y,47.6381382,-122.3255408
PAST SALE,February-3-2023,Townhouse,5612 14th Ave NW Unit B,Seattle,WA,98107,785000,4,3,Ballard,1560,481,2022,,503,,Sold,,,https://www.redfin.com/WA/Seattle/5612-14th-Ave-NW-98107/unit-B/home/182757460,NWMLS,2021577,N,Y,47.6699226,-122.373068
PAST SALE,February-3-2023,Townhouse,1962 S Grand St,Seattle,WA,98144,598800,3,2,N Beacon Hill,1120,659,2019,,535,,Sold,,,https://www.redfin.com/WA/Seattle/1962-S-Grand-St-98144/home/168291,NWMLS,2021921,N,Y,47.5870673,-122.3067616
PAST SALE,January-13-2023,Single Family Residential,4717 SW Dawson St,Seattle,WA,98136,1176500,3,2,Alaska Junction,2020,6075,1925,,582,,Sold,,,https://www.redfin.com/WA/Seattle/4717-SW-Dawson-St-98136/home/153600,NWMLS,2021102,N,Y,47.5554391,-122.3931113
PAST SALE,January-27-2023,Condo/Co-op,2414 1st Ave #403,Seattle,WA,98121,375000,1,1,Belltown,575,,1994,,652,540,Sold,,,https://www.redfin.com/WA/Seattle/2414-1st-Ave-98121/unit-403/home/64536,NWMLS,2018137,N,Y,47.6146088,-122.3481088
PAST SALE,February-1-2023,Multi-Family (5+ Unit),2337 NE 55th St,Seattle,WA,98105,1600000,10,7,Ravenna,4900,7197,1954,,327,,Sold,,,https://www.redfin.com/WA/Seattle/2337-NE-55th-St-98105/home/2090250,NWMLS,2014899,N,Y,47.6682708,-122.3014307
PAST SALE,January-30-2023,Townhouse,539 S Cloverdale Unit B,Seattle,WA,98108,569950,3,2.5,South Park,1409,1000,2022,,405,,Sold,,,https://www.redfin.com/WA/Seattle/539-S-Cloverdale-St-98108/unit-B/home/183315172,NWMLS,2022087,N,Y,47.5262426,-122.3264159
PAST SALE,February-2-2023,Single Family Residential,4710 Burke Ave N,Seattle,WA,98103,1095000,4,3.5,Wallingford,2280,2500,1910,,480,,Sold,,,https://www.redfin.com/WA/Seattle/4710-Burke-Ave-N-98103/home/118611,NWMLS,2021686,N,Y,47.6632911,-122.3349493
PAST SALE,February-1-2023,Single Family Residential,6829 Vista Ave S,Seattle,WA,98108,697000,4,2.5,Beacon Hill,1660,5008,1974,,420,,Sold,,,https://www.redfin.com/WA/Seattle/6829-Vista-Ave-S-98108/home/182890879,NWMLS,2017081,N,Y,47.5413618,-122.3005667
PAST SALE,January-31-2023,Townhouse,1721 NW 64th St Unit B,Seattle,WA,98107,945000,3,2,Ballard,1751,1226,2022,,540,,Sold,,,https://www.redfin.com/WA/Seattle/1721-NW-64th-St-98107/unit-B/home/179594599,NWMLS,2022589,N,Y,47.675052,-122.37993
PAST SALE,January-12-2023,Single Family Residential,14358 Dayton Ave N,Seattle,WA,98133,735000,3,2,Bitter Lake,1470,6000,1947,,500,,Sold,,,https://www.redfin.com/WA/Seattle/14358-Dayton-Ave-N-98133/home/102309,NWMLS,2017203,N,Y,47.7339647,-122.3527743
PAST SALE,January-17-2023,Single Family Residential,831 NE 128th St,Seattle,WA,98125,750000,5,2.5,Pinehurst,2910,7660,1958,,258,,Sold,,,https://www.redfin.com/WA/Seattle/831-NE-128th-St-98125/home/114127,NWMLS,2017930,N,Y,47.7221792,-122.3193483
PAST SALE,January-13-2023,Condo/Co-op,13741 15th Ave NE Unit C-12,Seattle,WA,98125,422000,3,2,Jackson Park,1390,,1975,,304,684,Sold,,,https://www.redfin.com/WA/Seattle/13741-15th-Ave-NE-98125/unit-C-12/home/182885934,NWMLS,2017347,N,Y,47.7295202,-122.3145103
PAST SALE,January-17-2023,Condo/Co-op,2558 NE 91st St Unit C,Seattle,WA,98115,688000,2,2.5,Wedgwood,995,,2022,,691,,Sold,,,https://www.redfin.com/WA/Seattle/2558-NE-91st-St-98115/unit-C/home/182777584,NWMLS,2015698,N,Y,47.6950063,-122.2990093
PAST SALE,January-10-2023,Single Family Residential,5841 6th Ave NW,Seattle,WA,98107,1150000,4,3,Ballard,2180,4000,1912,,528,,Sold,,,https://www.redfin.com/WA/Seattle/5841-6th-Ave-NW-98107/home/493562,NWMLS,2016023,N,Y,47.672105,-122.3643274
PAST SALE,January-20-2023,Single Family Residential,11060 24th Pl SW,Seattle,WA,98146,740000,4,3,Shorewood,1740,11250,1947,,425,,Sold,,,https://www.redfin.com/WA/Seattle/11060-24th-Pl-SW-98146/home/179483,NWMLS,2019759,N,Y,47.5034652,-122.3620496
PAST SALE,January-10-2023,Multi-Family (5+ Unit),1407 9th Ave W,Seattle,WA,98119,3400000,12,6,Queen Anne,8400,7200,1906,,405,,Sold,,,https://www.redfin.com/WA/Seattle/1407-9th-Ave-W-98119/home/2062343,NWMLS,1994260,N,Y,47.6314848,-122.3694727
PAST SALE,January-20-2023,Single Family Residential,1206 SW Barton St,Seattle,WA,98106,491332,2,1,Highland Park,800,3975,1943,,614,,Sold,,,https://www.redfin.com/WA/Seattle/1206-SW-Barton-St-98106/home/475324,NWMLS,2017559,N,Y,47.5211685,-122.3510453
PAST SALE,January-10-2023,Single Family Residential,515 NE 79th St,Seattle,WA,98115,785000,2,2,Maple Leaf,1700,2910,1975,,462,,Sold,,,https://www.redfin.com/WA/Seattle/515-NE-79th-St-98115/home/108837,NWMLS,2014608,N,Y,47.6858305,-122.3221364
PAST SALE,January-13-2023,Single Family Residential,3820 NE 95th St,Seattle,WA,98115,768000,3,1,Wedgwood,2290,7864,1941,,335,,Sold,,,https://www.redfin.com/WA/Seattle/3820-NE-95th-St-98115/home/112695,NWMLS,2016780,N,Y,47.6976499,-122.2869257
PAST SALE,January-17-2023,Townhouse,8048 16th Ave NW Unit B,Seattle,WA,98117,740000,2,2,Crown Hill,1260,1027,2022,,587,,Sold,,,https://www.redfin.com/WA/Seattle/8048-16th-Ave-NW-98117/unit-B/home/182536165,NWMLS,2016704,N,Y,47.6882534,-122.3775889
PAST SALE,January-19-2023,Single Family Residential,4007 Corliss Ave N,Seattle,WA,98103,2400000,5,3.5,Wallingford,3480,4338,2021,,690,,Sold,,,https://www.redfin.com/WA/Seattle/4007-Corliss-Ave-N-98103/home/173686305,NWMLS,2015086,N,Y,47.6557114,-122.3317481
PAST SALE,January-17-2023,Single Family Residential,7446 Corliss Ave N,Seattle,WA,98103,955000,5,3,Green Lake,2210,4000,1924,,432,,Sold,,,https://www.redfin.com/WA/Seattle/7446-Corliss-Ave-N-98103/home/307362,NWMLS,2011753,N,Y,47.6840777,-122.3301566
PAST SALE,January-25-2023,Townhouse,3416 A 23rd Ave W,Seattle,WA,98199,799950,2,2,Magnolia,1395,1102,2022,,573,,Sold,,,https://www.redfin.com/WA/Seattle/3416-23rd-Ave-W-98199/home/180383808,NWMLS,1967829,N,Y,47.6509019,-122.3856005
PAST SALE,January-12-2023,Single Family Residential,2556 E Roanoke St,Seattle,WA,98112,825000,4,1,Montlake,2220,3210,1931,,372,,Sold,,,https://www.redfin.com/WA/Seattle/2556-E-Roanoke-St-98112/home/138376,NWMLS,2006514,N,Y,47.643286,-122.2991451
PAST SALE,February-2-2023,Townhouse,14023 D 35th Ave NE,Seattle,WA,98125,550000,3,2.5,Cedar Park,1420,1020,2013,,387,,Sold,,,https://www.redfin.com/WA/Seattle/14023-35th-Ave-NE-98125/home/179783760,NWMLS,2022811,N,Y,47.7307952,-122.2915281
PAST SALE,January-9-2023,Single Family Residential,3050 Magnolia Blvd W,Seattle,WA,98199,1465000,4,3.5,Magnolia,2780,5612,1977,,527,,Sold,,,https://www.redfin.com/WA/Seattle/3050-Magnolia-Blvd-W-98199/home/126693,NWMLS,2015002,N,Y,47.6482682,-122.4138952
PAST SALE,January-31-2023,Townhouse,5244 Brooklyn Ave NE Unit A,Seattle,WA,98105,875000,3,2.5,University District,1500,8240,2021,,583,,Sold,,,https://www.redfin.com/WA/Seattle/5244-Brooklyn-Ave-NE-98105/unit-A/home/174074207,NWMLS,2022279,N,Y,47.6676954,-122.3137535
PAST SALE,January-30-2023,Townhouse,5610 14th Ave NW Unit B,Seattle,WA,98107,780000,4,3,Ballard,1560,845,2022,,500,,Sold,,,https://www.redfin.com/WA/Seattle/5610-14th-Ave-NW-98107/unit-B/home/182328028,NWMLS,2016690,N,Y,47.6698528,-122.3732482
PAST SALE,February-3-2023,Single Family Residential,640 NW 52nd St,Seattle,WA,98107,850000,2,1,Ballard,2300,5000,1901,,370,,Sold,,,https://www.redfin.com/WA/Seattle/640-NW-52nd-St-98107/home/302339,NWMLS,1996416,N,Y,47.6666438,-122.3650848
PAST SALE,January-17-2023,Single Family Residential,6726 Cleopatra Pl NW,Seattle,WA,98117,850000,2,1,Ballard,2200,4000,1928,,386,,Sold,,,https://www.redfin.com/WA/Seattle/6726-Cleopatra-Pl-NW-98117/home/497323,NWMLS,2016377,N,Y,47.6785909,-122.3652656
PAST SALE,January-23-2023,Townhouse,604 #E N 43rd St,Seattle,WA,98103,700000,3,3,Fremont,1296,600,2022,,540,,Sold,,,https://www.redfin.com/WA/Seattle/604-N-43rd-St-98103/unit-E/home/178438096,NWMLS,2020237,N,Y,47.6590572,-122.3507438
PAST SALE,January-11-2023,Condo/Co-op,6012 40th Ave NE,Seattle,WA,98115,670000,2,2,Hawthorne Hills,1190,2182,1948,,563,210,Sold,,,https://www.redfin.com/WA/Seattle/6012-40th-Ave-NE-98115/home/182166311,NWMLS,2016072,N,Y,47.6725879,-122.284577
PAST SALE,February-1-2023,Single Family Residential,12545 8th Ave NW,Seattle,WA,98177,2650000,4,2.5,Broadview,3220,8750,1953,,823,,Sold,,,https://www.redfin.com/WA/Seattle/12545-8th-Ave-NW-98177/home/290772,NWMLS,2022886,N,Y,47.7208311,-122.3667774
PAST SALE,January-10-2023,Townhouse,1818 Franklin Ave E,Seattle,WA,98102,850000,3,2.5,Eastlake,1914,1374,2004,,444,,Sold,,,https://www.redfin.com/WA/Seattle/1818-Franklin-Ave-E-98102/home/2084435,NWMLS,2021346,N,Y,47.635624,-122.3239857
PAST SALE,January-13-2023,Townhouse,536 N 103rd St Unit C,Seattle,WA,98133,580000,3,2.5,Greenwood,1310,1235,2002,,443,,Sold,,,https://www.redfin.com/WA/Seattle/536-N-103rd-St-98133/unit-C/home/99268,NWMLS,2015136,N,Y,47.7037796,-122.3511903
PAST SALE,January-12-2023,Condo/Co-op,2030 Western Ave #306,Seattle,WA,98121,725000,5,5,Downtown,1850,,1989,,392,1310,Sold,,,https://www.redfin.com/WA/Seattle/2030-Western-Ave-98121/unit-306/home/11985,NWMLS,2017569,N,Y,47.6112139,-122.3442471
PAST SALE,January-31-2023,Single Family Residential,9423 36th Ave SW,Seattle,WA,98126,400000,2,2,Fauntleroy,1940,6300,1910,,206,,Sold,,,https://www.redfin.com/WA/Seattle/9423-36th-Ave-SW-98126/home/155467,NWMLS,1997784,N,Y,47.5187058,-122.3786449
PAST SALE,January-12-2023,Single Family Residential,1434 32nd Ave,Seattle,WA,98122,1110000,3,2.5,Madrona,2470,2998,1993,,449,,Sold,,,https://www.redfin.com/WA/Seattle/1434-32nd-Ave-98122/home/146341,NWMLS,2011136,N,Y,47.6139433,-122.2911704
PAST SALE,January-20-2023,Single Family Residential,7518 Orin Ct N,Seattle,WA,98103,1275000,4,2,Green Lake,2620,7504,1927,,487,,Sold,,,https://www.redfin.com/WA/Seattle/7518-Orin-Ct-N-98103/home/306446,NWMLS,2014400,N,Y,47.6846477,-122.3328585
PAST SALE,January-31-2023,Townhouse,1651 22nd Ave,Seattle,WA,98122,1249950,3,3.5,Capitol Hill,1995,1418,2022,,627,,Sold,,,https://www.redfin.com/WA/Seattle/1651-22nd-Ave-98122/home/181291287,NWMLS,1994978,N,Y,47.616482,-122.3041712
PAST SALE,January-17-2023,Townhouse,8048 16th Ave NW Unit A,Seattle,WA,98117,800000,3,2,Ballard,1339,937,2022,,597,,Sold,,,https://www.redfin.com/WA/Seattle/8048-16th-Ave-NW-98117/unit-A/home/182616911,NWMLS,2014006,N,Y,47.6882534,-122.3775889
PAST SALE,January-20-2023,Moorage,9050 Seward Park Ave S #136,Seattle,WA,98118,130000,0,,Seward Park,30,30,1970,,4333,124,Sold,,,https://www.redfin.com/WA/Seattle/9050-Seward-Park-Ave-S-98118/unit-136/home/43174,NWMLS,2020539,N,Y,47.5216368,-122.2625203
PAST SALE,,Single Family Residential,5420 26th Ave SW,Seattle,WA,98106,500000,3,2.5,,1400,4400,1930,,357,,,,,https://www.redfin.com/WA/Seattle/5420-26th-Ave-SW-98106/home/159030,,,N,Y,47.5530389,-122.3652225
PAST SALE,February-3-2023,Single Family Residential,3237 S Kenyon St,Seattle,WA,98118,639950,3,2.5,Beacon Hill,1224,2500,2022,,523,,Sold,,,https://www.redfin.com/WA/Seattle/3237-S-Kenyon-St-98118/home/179957566,NWMLS,2020549,N,Y,47.5315164,-122.2892096
PAST SALE,January-10-2023,Condo/Co-op,232 Belmont Ave E #501,Seattle,WA,98102,487500,2,2,Capitol Hill,853,,1994,,572,546,Sold,,,https://www.redfin.com/WA/Seattle/232-Belmont-Ave-E-98102/unit-501/home/49033,NWMLS,2013414,N,Y,47.6205733,-122.3237192
PAST SALE,January-13-2023,Single Family Residential,2620 Marine Ave SW,Seattle,WA,98116,650000,2,1,Alki,880,3216,1910,,739,,Sold,,,https://www.redfin.com/WA/Seattle/2620-Marine-Ave-SW-98116/home/150068,NWMLS,2012986,N,Y,47.5797799,-122.4068637
PAST SALE,January-20-2023,Single Family Residential,12612 8th Ave NE,Seattle,WA,98125,399950,1,1,Pinehurst,650,10704,1945,,615,,Sold,,,https://www.redfin.com/WA/Seattle/12612-8th-Ave-NE-98125/home/105773,NWMLS,2004396,N,Y,47.720937,-122.3204782
PAST SALE,January-20-2023,Townhouse,1620 E Thomas St,Seattle,WA,98112,1226000,2,2.5,Capitol Hill,1778,1347,2021,,690,139,Sold,,,https://www.redfin.com/WA/Seattle/1620-E-Thomas-St-98112/home/145656,NWMLS,2019683,N,Y,47.6206526,-122.3104518
PAST SALE,January-20-2023,Single Family Residential,4208 S Genesee St,Seattle,WA,98118,552500,3,1,Mt Baker,1580,3600,1909,,350,,Sold,,,https://www.redfin.com/WA/Seattle/4208-S-Genesee-St-98118/home/488350,NWMLS,2011664,N,Y,47.5642892,-122.2802405
PAST SALE,January-12-2023,Single Family Residential,2703 NE 137th St,Seattle,WA,98125,579000,2,1,Olympic Hills,870,7181,1945,,666,,Sold,,,https://www.redfin.com/WA/Seattle/2703-NE-137th-St-98125/home/115540,NWMLS,2011254,N,Y,47.7281471,-122.2989038
PAST SALE,January-20-2023,Single Family Residential,1716 NE 115th St,Seattle,WA,98125,750000,3,1,Pinehurst,1360,8040,1940,,551,,Sold,,,https://www.redfin.com/WA/Seattle/1716-NE-115th-St-98125/home/116902,NWMLS,2015879,N,Y,47.712342,-122.3089365
PAST SALE,January-30-2023,Single Family Residential,6521 17th Ave NE,Seattle,WA,98115,1130000,4,3,Ravenna,2380,3570,1910,,475,,Sold,,,https://www.redfin.com/WA/Seattle/6521-17th-Ave-NE-98115/home/309183,NWMLS,2016829,N,Y,47.6764595,-122.3101312
PAST SALE,January-17-2023,Condo/Co-op,2621 2nd Ave #504,Seattle,WA,98101,675000,2,2,Belltown,1150,,1980,,587,872,Sold,,,https://www.redfin.com/WA/Seattle/2621-2nd-Ave-98121/unit-504/home/9679,NWMLS,2013590,N,Y,47.6161752,-122.3496072
PAST SALE,January-25-2023,Townhouse,905 N 92nd St,Seattle,WA,98103,732551,3,2,Greenwood,1526,1081,2022,,480,,Sold,,,https://www.redfin.com/WA/Seattle/905-N-92nd-St-98103/home/178441959,NWMLS,2017214,N,Y,47.6955023,-122.3468628
PAST SALE,January-31-2023,Condo/Co-op,1550 Eastlake Ave E #403,Seattle,WA,98102,680000,2,2,Eastlake,1114,,1997,,610,721,Sold,,,https://www.redfin.com/WA/Seattle/1550-Eastlake-Ave-E-98102/unit-403/home/2067321,NWMLS,2015075,N,Y,47.6336238,-122.3252721
PAST SALE,February-6-2023,Single Family Residential,1616 NE 65th St,Seattle,WA,98115,1172500,5,3,Ravenna,3020,5766,1908,,388,,Sold,,,https://www.redfin.com/WA/Seattle/1616-NE-65th-St-98115/home/310651,NWMLS,2015956,N,Y,47.6760077,-122.3100702
PAST SALE,January-24-2023,Single Family Residential,3045 27th Ave W,Seattle,WA,98199,1640000,6,4.5,Magnolia,3268,3980,1947,,502,5,Sold,,,https://www.redfin.com/WA/Seattle/3045-27th-Ave-W-98199/home/124785,NWMLS,2015911,N,Y,47.6481481,-122.3918929
PAST SALE,January-10-2023,Single Family Residential,3201 36th Ave W,Seattle,WA,98199,1050000,3,2,Magnolia,2540,4612,1948,,413,,Sold,,,https://www.redfin.com/WA/Seattle/3201-36th-Ave-W-98199/home/127640,NWMLS,2001326,N,Y,47.6487635,-122.4039013
PAST SALE,January-31-2023,Single Family Residential,10111 Beacon Ave S,Seattle,WA,98178,800000,5,3.5,Rainier Beach,2090,11730,1963,,383,,Sold,,,https://www.redfin.com/WA/Seattle/10111-Beacon-Ave-S-98178/home/175220,NWMLS,2012622,N,Y,47.5098802,-122.2720111
PAST SALE,January-24-2023,Condo/Co-op,3717 Beach Dr SW #306,Seattle,WA,98116,599000,2,1.5,Beach Drive,1020,,1968,,587,593,Sold,,,https://www.redfin.com/WA/Seattle/3717-Beach-Dr-SW-98116/unit-306/home/10244,NWMLS,2015906,N,Y,47.5705734,-122.411627
PAST SALE,January-31-2023,Condo/Co-op,13735 15th Ave NE Unit A2,Seattle,WA,98125,298000,2,2,Jackson Park,1150,,1975,,259,539,Sold,,,https://www.redfin.com/WA/Seattle/13735-15th-Ave-NE-98125/unit-A2/home/64261,NWMLS,2018536,N,Y,47.7297373,-122.3129819
PAST SALE,January-17-2023,Single Family Residential,5915 23rd Ave S,Seattle,WA,98108,790000,3,2,Beacon Hill,1450,7176,1955,,545,,Sold,,,https://www.redfin.com/WA/Seattle/5915-23rd-Ave-S-98108/home/482327,NWMLS,2014977,N,Y,47.549256,-122.3045175
PAST SALE,January-10-2023,Single Family Residential,3058 37th Ave SW,Seattle,WA,98126,1370000,4,3,West Seattle,2764,3956,1926,,496,,Sold,,,https://www.redfin.com/WA/Seattle/3058-37th-Ave-SW-98126/home/328765,NWMLS,2010792,N,Y,47.5757064,-122.3778503
PAST SALE,February-2-2023,Single Family Residential,8021 17th Ave NW,Seattle,WA,98117,698000,2,2.5,Crown Hill,1040,990,2022,,671,50,Sold,,,https://www.redfin.com/WA/Seattle/8021-17th-Ave-NW-98117/home/182877008,NWMLS,2017377,N,Y,47.687584,-122.3791928
PAST SALE,February-6-2023,Townhouse,807 NW 51st St Unit A,Seattle,WA,98107,799000,2,2,Ballard,1528,1133,2020,,523,,Sold,,,https://www.redfin.com/WA/Seattle/807-NW-51st-St-98107/unit-A/home/171374994,NWMLS,2020528,N,Y,47.6655022,-122.366702
PAST SALE,January-10-2023,Single Family Residential,811 20th Ave S,Seattle,WA,98144,815000,3,2,Judkins,2200,3000,1902,,370,,Sold,,,https://www.redfin.com/WA/Seattle/811-20th-Ave-S-98144/home/145210,NWMLS,2012371,N,Y,47.5955264,-122.3065006
PAST SALE,January-17-2023,Condo/Co-op,4547 8th Ave NE #202,Seattle,WA,98105,315000,1,1,University District,473,16772,2008,,666,470,Sold,,,https://www.redfin.com/WA/Seattle/4547-8th-Ave-NE-98105/unit-202/home/21883528,NWMLS,2018008,N,Y,47.6628066,-122.3199124
PAST SALE,,Single Family Residential,2608 NW 98th St,Seattle,WA,98117,750000,1,1,,760,5250,1927,,987,,,,,https://www.redfin.com/WA/Seattle/2608-NW-98th-St-98117/home/288880,,,N,Y,47.7003742,-122.3910932
PAST SALE,January-17-2023,Condo/Co-op,566 Prospect St #403,Seattle,WA,98109,512500,2,2,Queen Anne,795,,1989,,645,562,Sold,,,https://www.redfin.com/WA/Seattle/566-Prospect-St-98109/unit-403/home/2116465,NWMLS,2010377,N,Y,47.6291954,-122.3453139
PAST SALE,January-20-2023,Condo/Co-op,408 Bellevue Ave E #103,Seattle,WA,98102,255000,1,1,Capitol Hill,522,,1929,,489,616,Sold,,,https://www.redfin.com/WA/Seattle/408-Bellevue-Ave-E-98102/unit-103/home/12444148,NWMLS,2013343,N,Y,47.6223393,-122.3262463
PAST SALE,January-10-2023,Condo/Co-op,1504 Aurora Ave N #512,Seattle,WA,98109,689000,2,2,Westlake,1270,,1991,,543,1136,Sold,,,https://www.redfin.com/WA/Seattle/1504-Aurora-Ave-N-98109/unit-512/home/20528,NWMLS,2013311,N,Y,47.6328135,-122.3430818
PAST SALE,,Condo/Co-op,1711 E Olive Way #315,Seattle,WA,98102,349500,1,1,,592,,2006,,590,,,,,https://www.redfin.com/WA/Seattle/1711-E-Olive-Way-98102/unit-315/home/2119830,,,N,Y,47.619746,-122.3230425
PAST SALE,January-31-2023,Condo/Co-op,1300 W Boston St #25,Seattle,WA,98119,450000,1,1,Interbay,837,,1985,,538,623,Sold,,,https://www.redfin.com/WA/Seattle/1300-W-Boston-St-98119/unit-25/home/66780,NWMLS,2018610,N,Y,47.6388398,-122.3742252
PAST SALE,January-31-2023,Townhouse,1130 34th Ave Unit B,Seattle,WA,98122,1044950,2,2,Madrona,1614,655,2022,,647,2,Sold,,,https://www.redfin.com/WA/Seattle/1130-34th-Ave-98122/unit-B/home/182303843,NWMLS,2020133,N,Y,47.6125914,-122.2890772
PAST SALE,January-26-2023,Single Family Residential,5307 NE 74TH St,Seattle,WA,98115,1175000,4,2.5,View Ridge,3490,5888,1945,,337,,Sold,,,https://www.redfin.com/WA/Seattle/5307-NE-74th-St-98115/home/321755,NWMLS,2012264,N,Y,47.6819382,-122.2701101
PAST SALE,January-31-2023,Single Family Residential,418 31st Ave E,Seattle,WA,98112,605000,2,2,Madison Valley,2020,3000,1918,,300,,Sold,,,https://www.redfin.com/WA/Seattle/418-31st-Ave-E-98112/home/148014,NWMLS,2015816,N,Y,47.6230743,-122.2916624
PAST SALE,January-19-2023,Condo/Co-op,2600 2nd Ave #705,Seattle,WA,98121,542000,1,1,Belltown,729,,1993,,743,673,Sold,,,https://www.redfin.com/WA/Seattle/2600-2nd-Ave-98121/unit-705/home/2017,NWMLS,2010614,N,Y,47.6163778,-122.3490288
PAST SALE,January-20-2023,Condo/Co-op,4545 Sand Point Way NE #503,Seattle,WA,98105,430000,2,2,Laurelhurst,1221,,1968,,352,791,Sold,,,https://www.redfin.com/WA/Seattle/4545-Sand-Point-Way-NE-98105/unit-503/home/58536,NWMLS,2008208,N,Y,47.6620112,-122.2865559
PAST SALE,February-7-2023,Single Family Residential,12536 19th Ave NE,Seattle,WA,98125,920000,3,2.5,Lake City,1390,9500,2007,,662,,Sold,,,https://www.redfin.com/WA/Seattle/12536-19th-Ave-NE-98125/home/22667791,NWMLS,2017199,N,Y,47.7204083,-122.3087775
PAST SALE,January-25-2023,Single Family Residential,3268 37th Ave SW,Seattle,WA,98126,1825000,4,3,Belvidere,3750,4378,2016,,487,,Sold,,,https://www.redfin.com/WA/Seattle/3268-37th-Ave-SW-98126/home/327841,NWMLS,2013941,N,Y,47.5735273,-122.3778191
PAST SALE,January-18-2023,Townhouse,805 17th Ave,Seattle,WA,98122,1061000,4,4,First Hill,2145,1,2022,,495,,Sold,,,https://www.redfin.com/WA/Seattle/805-17th-Ave-98122/home/182663908,NWMLS,2013698,N,Y,47.6094544,-122.3105757
PAST SALE,January-13-2023,Condo/Co-op,1311 12th Ave S Unit C105,Seattle,WA,98144,485000,2,2,N Beacon Hill,1148,,1985,,422,720,Sold,,,https://www.redfin.com/WA/Seattle/1311-12th-Ave-S-98144/unit-C105/home/2117794,NWMLS,2016004,N,Y,47.5913358,-122.3176421
PAST SALE,January-18-2023,Townhouse,6014 40th Ave NE Unit A,Seattle,WA,98115,1100000,4,3,Hawthorne Hills,2132,1695,2022,,516,210,Sold,,,https://www.redfin.com/WA/Seattle/6014-40th-Ave-NE-98115/unit-A/home/181628939,NWMLS,2010084,N,Y,47.6726503,-122.2845564
PAST SALE,January-20-2023,Single Family Residential,103 NE 53rd St,Seattle,WA,98105,1750000,5,3,Wallingford,2840,4590,1924,,616,,Sold,,,https://www.redfin.com/WA/Seattle/103-NE-53rd-St-98105/home/305893,NWMLS,2009553,N,Y,47.6669931,-122.3280743
PAST SALE,January-20-2023,Condo/Co-op,3711 26 Pl W #408,Seattle,WA,98199,410000,2,1,Magnolia,984,,1968,,417,678,Sold,,,https://www.redfin.com/WA/Seattle/3711-26th-Pl-W-98199/unit-408/home/24194,NWMLS,2008788,N,Y,47.6534016,-122.3905317
PAST SALE,January-18-2023,Single Family Residential,11414 8th Ave NW,Seattle,WA,98177,1275000,4,3,Broadview,2880,10082,1972,,443,,Sold,,,https://www.redfin.com/WA/Seattle/11414-8th-Ave-NW-98177/home/290695,NWMLS,2011501,N,Y,47.7116573,-122.3658131
PAST SALE,February-1-2023,Multi-Family (2-4 Unit),600 W Crockett St,Seattle,WA,98119,5200000,,,Queen Anne,13116,7200,1906,,396,,Sold,,,https://www.redfin.com/WA/Seattle/600-W-Crockett-St-98119/home/2097847,NWMLS,2016317,N,Y,47.637924,-122.3651854
PAST SALE,January-20-2023,Single Family Residential,4215 28th Ave W,Seattle,WA,98199,800000,2,1,Magnolia,1740,4800,1947,,460,,Sold,,,https://www.redfin.com/WA/Seattle/4215-28th-Ave-W-98199/home/123286,NWMLS,2011885,N,Y,47.6581892,-122.3931146
PAST SALE,January-31-2023,Single Family Residential,13804 26th Ave NE,Seattle,WA,98125,750000,3,2,Olympic Hills,1740,5219,1954,,431,,Sold,,,https://www.redfin.com/WA/Seattle/13804-26th-Ave-NE-98125/home/116069,NWMLS,2013389,N,Y,47.7292836,-122.3005036
PAST SALE,January-19-2023,Condo/Co-op,1301 Spring St Unit 24H,Seattle,WA,98104,895000,2,2,First Hill,1425,,1982,,628,1987,Sold,,,https://www.redfin.com/WA/Seattle/1301-Spring-St-98104/unit-24H/home/46223,NWMLS,2007032,N,Y,47.6110547,-122.3225259
PAST SALE,January-20-2023,Single Family Residential,2912 S Dawson St,Seattle,WA,98108,915000,3,1.5,Beacon Hill,2060,7069,1959,,444,,Sold,,,https://www.redfin.com/WA/Seattle/2912-S-Dawson-St-98108/home/478555,NWMLS,2010283,N,Y,47.5555665,-122.2950651
PAST SALE,January-12-2023,Townhouse,922 N 49th St Unit B,Seattle,WA,98103,750000,2,2,Woodland Park,1134,3250,2022,,661,83,Sold,,,https://www.redfin.com/WA/Seattle/922-N-49th-St-98103/unit-B/home/182307064,NWMLS,2004655,N,Y,47.6644614,-122.3463229
PAST SALE,January-27-2023,Condo/Co-op,2831 14th Ave W #4,Seattle,WA,98119,660000,3,2,Queen Anne,1361,,1979,,485,460,Sold,,,https://www.redfin.com/WA/Seattle/2831-14th-Ave-W-98119/unit-4/home/18898,NWMLS,2011398,N,Y,47.6457388,-122.375233
