CITY,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,YEAR BUILT,PRICE/SQFT
Campbell,1880000.0,4.0,2.0,CAMPBELL,1693.0,1964.0,1110.0
San Jose,1450000.0,3.0,2.0,SAN JOSE,1668.0,1968.0,869.0
San Jose,891600.0,4.0,2.0,SAN JOSE,1452.0,1976.0,614.0
San Jose,1600000.0,4.0,2.0,SAN JOSE,1682.0,1969.0,951.0
San Jose,1410000.0,4.0,3.0,SAN JOSE,2024.0,2020.0,697.0
San Jose,1265000.0,3.0,2.0,SAN JOSE,1614.0,1946.0,784.0
San Jose,1355000.0,4.0,3.0,San Jose,1772.0,1964.0,765.0
San Jose,2150000.0,4.0,2.0,SAN JOSE,2142.0,1967.0,1004.0
San Jose,999999.0,4.0,2.0,SAN JOSE,1731.0,1923.0,578.0
San Jose,1425000.0,3.0,2.0,SAN JOSE,1890.0,1997.0,754.0
San Jose,455000.0,1.0,1.0,SAN JOSE,650.0,1985.0,700.0
San Jose,815000.0,3.0,2.0,SAN JOSE,1210.0,1954.0,674.0
San Jose,2645000.0,4.0,2.0,SAN JOSE,1483.0,1959.0,1784.0
San Jose,1599000.0,2.0,2.0,SAN JOSE,1723.0,1938.0,928.0
San Jose,1460000.0,3.0,2.0,SAN JOSE,1532.0,1984.0,953.0
San Jose,888000.0,2.0,1.0,SAN JOSE,672.0,1920.0,1321.0
San Jose,1675000.0,2.0,2.0,SAN JOSE,1350.0,1914.0,1241.0
San Jose,1750000.0,5.0,3.0,SAN JOSE,2845.0,1987.0,615.0
San Jose,1150000.0,4.0,2.0,SAN JOSE,1826.0,1964.0,630.0
San Jose,1520000.0,3.0,2.0,SAN JOSE,1127.0,1959.0,1349.0
San Jose,2400000.0,4.0,3.0,SAN JOSE,3011.0,1988.0,797.0
San Jose,1640000.0,4.0,2.0,SAN JOSE,1660.0,1961.0,988.0
San Jose,2438000.0,3.0,3.0,SAN JOSE,2366.0,1977.0,1030.0
San Jose,1649000.0,3.0,3.0,SAN JOSE,2008.0,1961.0,821.0
San Jose,1840000.0,3.0,2.0,SAN JOSE,1578.0,1961.0,1166.0
San Jose,1260000.0,3.0,3.0,W.San Jose,1791.0,2022.0,704.0
San Jose,2650000.0,4.0,2.0,SAN JOSE,2204.0,1974.0,1202.0
San Jose,1760000.0,3.0,3.0,SAN JOSE,1756.0,2010.0,1002.0
San Jose,2255000.0,4.0,2.0,SAN JOSE,2015.0,1958.0,1119.0
San Jose,660000.0,2.0,2.0,SAN JOSE,1024.0,1985.0,645.0
San Jose,1980000.0,4.0,2.0,SAN JOSE,1607.0,1964.0,1232.0
San Jose,735000.0,2.0,1.0,San Jose,1156.0,1917.0,636.0
San Jose,170000.0,3.0,2.0,SAN JOSE,1344.0,1972.0,126.0
San Jose,2100000.0,4.0,3.0,SAN JOSE,2413.0,1996.0,870.0
San Jose,1400000.0,3.0,2.0,SAN JOSE,1732.0,1959.0,808.0
Santa Clara,945000.0,2.0,2.0,SANTA CLARA,1148.0,2005.0,823.0
San Jose,825000.0,3.0,2.0,SAN JOSE,1313.0,1973.0,628.0
San Jose,1700000.0,3.0,2.0,SAN JOSE,1460.0,1957.0,1164.0
San Jose,1180000.0,3.0,2.0,SAN JOSE,1442.0,1971.0,818.0
San Jose,1650000.0,3.0,2.0,SAN JOSE,1767.0,1959.0,934.0
San Jose,998880.0,3.0,3.0,SAN JOSE,1512.0,1999.0,661.0
San Jose,1480000.0,3.0,2.0,SAN JOSE,1280.0,1957.0,1156.0
San Jose,915000.0,3.0,2.0,San Jose,1410.0,1959.0,649.0
San Jose,1150000.0,3.0,3.0,SAN JOSE,1822.0,2020.0,631.0
San Jose,620000.0,2.0,2.0,San Jose,1206.0,1992.0,514.0
San Jose,1319950.0,3.0,3.0,W.San Jose,1791.0,2022.0,737.0
San Jose,865000.0,2.0,2.0,SAN JOSE,1387.0,2008.0,624.0
San Jose,1025000.0,4.0,1.0,San Jose,1140.0,1953.0,899.0
San Jose,1200000.0,3.0,2.0,SAN JOSE,1259.0,1979.0,953.0
San Jose,1200000.0,3.0,2.0,SAN JOSE,1419.0,1980.0,846.0
San Jose,1915000.0,3.0,2.0,SAN JOSE,1993.0,1949.0,961.0
Saratoga,2050000.0,3.0,1.0,SARATOGA,1232.0,1950.0,1664.0
San Jose,944000.0,3.0,2.0,SAN JOSE,1228.0,1975.0,769.0
San Jose,1070000.0,4.0,2.0,SAN JOSE,1345.0,1966.0,796.0
San Jose,545000.0,2.0,1.0,San Jose,792.0,1936.0,688.0
San Jose,1458000.0,4.0,2.0,SAN JOSE,2150.0,1973.0,678.0
San Jose,2220000.0,3.0,2.0,SAN JOSE,1456.0,1961.0,1525.0
San Jose,705000.0,2.0,2.0,SAN JOSE,896.0,1987.0,787.0
San Jose,1368000.0,4.0,2.0,SAN JOSE,1475.0,1968.0,927.0
San Jose,205000.0,2.0,1.0,SAN JOSE,728.0,1988.0,282.0
San Jose,775000.0,2.0,2.0,SAN JOSE,1052.0,1988.0,737.0
San Jose,1285000.0,3.0,2.0,SAN JOSE,1409.0,1968.0,912.0
San Jose,1275000.0,3.0,2.0,SAN JOSE,1420.0,1960.0,898.0
San Jose,1800000.0,5.0,2.0,SAN JOSE,2191.0,1963.0,822.0
San Jose,785000.0,3.0,2.0,SAN JOSE,1129.0,1992.0,695.0
Alviso,1310000.0,4.0,2.0,Alviso,2307.0,2001.0,568.0
San Jose,1760000.0,4.0,4.0,SAN JOSE,2295.0,1950.0,767.0
San Jose,518000.0,2.0,2.0,SAN JOSE,922.0,1988.0,562.0
San Jose,1250000.0,4.0,2.0,SAN JOSE,1826.0,1964.0,685.0
San Jose,1319979.0,3.0,2.0,SAN JOSE,1232.0,1968.0,1071.0
San Jose,500000.0,2.0,2.0,SAN JOSE,1223.0,1972.0,409.0
San Jose,2375000.0,4.0,3.0,SAN JOSE,2392.0,1965.0,993.0
San Jose,1720000.0,3.0,2.0,SAN JOSE,1165.0,1958.0,1476.0
San Jose,1380000.0,4.0,2.0,SAN JOSE,1741.0,1960.0,793.0
San Jose,2580000.0,5.0,3.0,SAN JOSE,3009.0,1950.0,857.0
San Jose,1355000.0,3.0,3.0,SAN JOSE,1303.0,1984.0,1040.0
San Jose,860000.0,4.0,2.0,SAN JOSE,1242.0,1959.0,692.0
San Jose,1171000.0,3.0,2.0,SAN JOSE,1408.0,1920.0,832.0
San Jose,1300000.0,4.0,3.0,SAN JOSE,2178.0,2021.0,597.0
San Jose,1395000.0,3.0,2.0,SAN JOSE,1721.0,1960.0,811.0
Santa Clara,1700000.0,3.0,2.0,SANTA CLARA,1234.0,1955.0,1378.0
San Jose,1900000.0,3.0,2.0,SAN JOSE,1866.0,1957.0,1018.0
San Jose,1225000.0,4.0,3.0,SAN JOSE,1861.0,1977.0,658.0
San Jose,700000.0,2.0,1.0,SAN JOSE,868.0,1985.0,806.0
San Jose,1050000.0,3.0,1.0,SAN JOSE,1360.0,1950.0,772.0
San Jose,600000.0,2.0,2.0,SAN JOSE,989.0,1985.0,607.0
San Jose,1420000.0,5.0,2.0,SAN JOSE,1957.0,1973.0,726.0
San Jose,1148000.0,4.0,3.0,SAN JOSE,1568.0,1995.0,732.0
San Jose,1510000.0,4.0,2.0,SAN JOSE,1791.0,1968.0,843.0
San Jose,400000.0,1.0,1.0,SAN JOSE,777.0,1977.0,515.0
San Jose,905000.0,2.0,2.0,SAN JOSE,1280.0,2003.0,707.0
San Jose,1400000.0,3.0,2.0,SAN JOSE,1266.0,1961.0,1106.0
San Jose,1700000.0,4.0,2.0,SAN JOSE,2090.0,1970.0,813.0
San Jose,1850000.0,4.0,2.0,SAN JOSE,2542.0,1908.0,728.0
San Jose,1480000.0,3.0,3.0,SAN JOSE,1687.0,2008.0,877.0
Campbell,2700000.0,4.0,3.0,CAMPBELL,2804.0,2012.0,963.0
San Jose,1950000.0,4.0,2.0,SAN JOSE,2018.0,1960.0,966.0
Seattle,864000.0,4.0,3.0,Northgate,1980.0,1990.0,436.0
Seattle,468500.0,3.0,1.0,Wallingford,799.0,1947.0,586.0
Seattle,825000.0,3.0,2.0,Ballard,1520.0,2000.0,543.0
Seattle,840000.0,3.0,1.0,Bitter Lake,2300.0,1928.0,365.0
Seattle,319000.0,1.0,1.0,Sand Point,662.0,1985.0,482.0
Seattle,889900.0,3.0,2.0,Ballard,1475.0,2015.0,603.0
Seattle,875000.0,3.0,2.0,Wedgwood,1850.0,1946.0,473.0
Seattle,649950.0,3.0,1.0,Madrona,2210.0,1901.0,294.0
Seattle,1300000.0,3.0,3.0,Seward Park,2520.0,2012.0,516.0
Seattle,1270000.0,5.0,2.0,Sunset Hill,2770.0,1946.0,458.0
Seattle,837500.0,3.0,2.0,Cedar Park,1650.0,1974.0,508.0
Seattle,630000.0,2.0,2.0,Fairmount,1467.0,2018.0,429.0
Seattle,495000.0,1.0,1.0,Belltown,918.0,2008.0,539.0
Seattle,349500.0,1.0,1.0,Capitol Hill,592.0,2006.0,590.0
Seattle,760000.0,3.0,2.0,Columbia City,1510.0,2006.0,503.0
Seattle,815000.0,3.0,2.0,Phinney Ridge,1401.0,1985.0,582.0
Seattle,765000.0,4.0,2.0,High Point,2960.0,2000.0,258.0
Seattle,667500.0,1.0,1.0,Downtown,952.0,2010.0,701.0
Seattle,675000.0,3.0,2.0,Fairmount,1150.0,1951.0,587.0
Seattle,587000.0,2.0,1.0,Capitol Hill,1010.0,1928.0,581.0
Seattle,545000.0,3.0,2.0,Delridge,1300.0,2006.0,419.0
Seattle,615000.0,3.0,2.0,Northgate,1330.0,2002.0,462.0
Seattle,678000.0,2.0,2.0,Fremont,968.0,2022.0,700.0
Seattle,400000.0,3.0,1.0,South Park,1971.0,1929.0,203.0
Seattle,955000.0,3.0,2.0,Queen Anne,1540.0,2022.0,620.0
Seattle,819000.0,3.0,3.0,North Beach,1424.0,2022.0,575.0
Seattle,452000.0,1.0,1.0,Denny Triangle,531.0,2021.0,851.0
Seattle,729000.0,1.0,1.0,Downtown,1003.0,2020.0,727.0
Seattle,599000.0,2.0,2.0,Crown Hill,1069.0,2022.0,560.0
Seattle,3600000.0,3.0,3.0,Broadmoor,5366.0,1929.0,671.0
Seattle,660000.0,1.0,1.0,Fremont,870.0,2011.0,759.0
Seattle,1390000.0,3.0,3.0,Queen Anne,1688.0,2023.0,823.0
Seattle,839000.0,3.0,2.0,Wallingford,1324.0,2022.0,634.0
Seattle,630000.0,2.0,2.0,Westwood,1112.0,2023.0,567.0
Seattle,719950.0,2.0,1.0,Central Area,937.0,2022.0,768.0
Seattle,650000.0,3.0,2.0,Ravenna,2340.0,1947.0,278.0
Seattle,1700000.0,5.0,3.0,Queen Anne,2860.0,2013.0,594.0
Seattle,715000.0,3.0,3.0,Fremont,1296.0,2022.0,552.0
Seattle,595000.0,2.0,2.0,Ballard,1098.0,2002.0,542.0
Seattle,925000.0,3.0,3.0,Sunset Hill,1970.0,1928.0,470.0
Seattle,329950.0,0.0,1.0,International District,489.0,2021.0,675.0
Seattle,525000.0,2.0,1.0,Westwood,792.0,2022.0,663.0
Seattle,458000.0,2.0,2.0,N Beacon Hill,1144.0,1999.0,400.0
Seattle,785000.0,3.0,2.0,Westwood,1722.0,1952.0,456.0
Seattle,735000.0,3.0,2.0,Olympic Hills,1460.0,1944.0,503.0
Seattle,769950.0,2.0,2.0,Queen Anne,1000.0,2022.0,770.0
Seattle,1410000.0,4.0,3.0,Queen Anne,1912.0,2022.0,737.0
Seattle,907200.0,4.0,2.0,Lincoln Park,2000.0,1919.0,454.0
Seattle,285000.0,0.0,1.0,International District,444.0,2001.0,642.0
Seattle,1075000.0,3.0,2.0,Phinney Ridge,1620.0,1916.0,664.0
Seattle,600000.0,5.0,3.0,Maple Leaf,1950.0,1947.0,308.0
Seattle,865000.0,2.0,1.0,Queen Anne,2291.0,1911.0,378.0
Seattle,1875000.0,3.0,2.0,Magnolia,2710.0,1931.0,692.0
Seattle,698500.0,1.0,1.0,Belltown,883.0,2009.0,791.0
Seattle,799999.0,3.0,2.0,Whittier,2160.0,1928.0,370.0
Seattle,704000.0,3.0,2.0,Crown Hill,1310.0,1941.0,537.0
Seattle,755000.0,3.0,2.0,N Beacon Hill,1680.0,1936.0,449.0
Seattle,674950.0,2.0,2.0,Seaview,1100.0,2022.0,614.0
Seattle,779950.0,2.0,2.0,Queen Anne,1000.0,2022.0,780.0
Seattle,650000.0,3.0,2.0,West Seattle,1546.0,2022.0,420.0
Seattle,932000.0,3.0,1.0,Wedgwood,2260.0,1947.0,412.0
Seattle,740000.0,1.0,1.0,Ravenna,1400.0,1924.0,529.0
Seattle,535000.0,2.0,1.0,Seattle,900.0,2022.0,594.0
Seattle,620000.0,4.0,3.0,Boulevard Park,2050.0,1966.0,302.0
Seattle,1055000.0,3.0,3.0,Wallingford,1500.0,2008.0,703.0
Seattle,2795000.0,3.0,2.0,Broadmoor,2290.0,1953.0,1221.0
Seattle,739000.0,2.0,1.0,Central Area,937.0,2022.0,789.0
Seattle,1050000.0,4.0,3.0,Green Lake,2720.0,1988.0,386.0
Seattle,665000.0,1.0,1.0,Madrona,1078.0,2022.0,617.0
Seattle,570000.0,2.0,1.0,Hillman City,1490.0,1909.0,383.0
Seattle,770000.0,2.0,2.0,Greenwood,1540.0,1925.0,500.0
Seattle,510000.0,2.0,1.0,Westwood Village,860.0,1951.0,593.0
Seattle,1423900.0,3.0,2.0,Bryant,2360.0,1947.0,603.0
Seattle,695000.0,2.0,1.0,Queen Anne,861.0,2022.0,807.0
Seattle,660000.0,3.0,2.0,High Point,1780.0,2007.0,371.0
Seattle,475000.0,2.0,2.0,Northgate,1200.0,1979.0,396.0
Seattle,700000.0,3.0,3.0,Fremont,1296.0,2022.0,540.0
Seattle,599950.0,2.0,2.0,Seattle,1092.0,2022.0,549.0
Seattle,550000.0,2.0,1.0,Greenwood,800.0,1928.0,688.0
Seattle,1275000.0,4.0,2.0,View Ridge,2650.0,1951.0,481.0
Seattle,1095000.0,2.0,1.0,Queen Anne,2080.0,1900.0,526.0
Seattle,1020000.0,2.0,3.0,Arroyo,2760.0,1959.0,370.0
Seattle,1400000.0,4.0,2.0,Hawthorne Hills,2180.0,1948.0,642.0
Seattle,805000.0,2.0,2.0,Beach Drive,1220.0,2004.0,660.0
Seattle,1100000.0,4.0,2.0,Green Lake,2740.0,1936.0,401.0
Seattle,885000.0,7.0,4.0,Arbor Heights,4240.0,1959.0,209.0
Seattle,913000.0,3.0,3.0,Roosevelt,1600.0,2004.0,571.0
Seattle,855000.0,2.0,2.0,Central Area,1240.0,1993.0,690.0
Seattle,1014475.0,4.0,2.0,Wedgwood,2510.0,1922.0,404.0
Seattle,1222000.0,4.0,3.0,View Ridge,2310.0,1959.0,529.0
Seattle,864950.0,2.0,2.0,Woodland Park,1387.0,2022.0,624.0
Seattle,2208000.0,4.0,3.0,Bryant,2950.0,1911.0,748.0
Seattle,825000.0,4.0,2.0,Lakewood,2120.0,1964.0,389.0
Seattle,848000.0,3.0,2.0,Olympic Hills,2290.0,1960.0,370.0
Seattle,901000.0,3.0,2.0,Whittier,1460.0,2007.0,617.0
Seattle,1285000.0,5.0,2.0,Ballard,2756.0,1924.0,466.0
Seattle,1100000.0,2.0,1.0,Montlake,2040.0,1926.0,539.0
Seattle,725000.0,1.0,1.0,Belltown,875.0,2005.0,829.0
Seattle,675000.0,4.0,2.0,Shorewood,1840.0,1953.0,367.0
Seattle,742000.0,2.0,1.0,Judkins,1680.0,1904.0,442.0
Seattle,825000.0,3.0,1.0,Wedgwood,1210.0,1953.0,682.0
Seattle,930000.0,3.0,2.0,Queen Anne,1540.0,2022.0,604.0
Seattle,699000.0,2.0,2.0,Georgetown,1540.0,2016.0,454.0
Seattle,1150000.0,3.0,2.0,Montlake,2879.0,1925.0,399.0
Seattle,525000.0,2.0,1.0,Crown Hill,1070.0,1942.0,491.0
Seattle,895000.0,3.0,3.0,Highland Park,2026.0,2023.0,442.0
Seattle,620000.0,2.0,1.0,N Beacon Hill,1010.0,2022.0,614.0
Seattle,710000.0,3.0,2.0,Belvidere,2120.0,1948.0,335.0
Seattle,1350000.0,3.0,1.0,North Admiral,2270.0,1908.0,595.0
Seattle,530000.0,3.0,1.0,Seattle,1260.0,2004.0,421.0
Seattle,585000.0,2.0,2.0,Crown Hill,1116.0,2022.0,524.0
Seattle,380000.0,1.0,1.0,First Hill,518.0,1965.0,734.0
Seattle,535000.0,2.0,2.0,Westwood Village,1150.0,2008.0,465.0
Seattle,1300000.0,3.0,2.0,Fauntleroy,2360.0,1984.0,551.0
Seattle,350000.0,2.0,2.0,Bitter Lake,1162.0,1969.0,301.0
Seattle,775000.0,2.0,2.0,Pioneer Square,1638.0,1909.0,473.0
Seattle,829000.0,2.0,1.0,Greenwood,1429.0,2022.0,580.0
Seattle,3300000.0,4.0,4.0,Magnolia,4550.0,2019.0,725.0
Seattle,525000.0,2.0,2.0,Delridge,1091.0,1993.0,481.0
Seattle,685000.0,3.0,1.0,Olympic Hills,1280.0,1959.0,535.0
Seattle,785000.0,3.0,2.0,Ballard,1735.0,2022.0,452.0
Seattle,679950.0,3.0,3.0,Holly Park,1770.0,2005.0,384.0
Seattle,865000.0,3.0,2.0,Maple Leaf,1398.0,2022.0,619.0
Seattle,1250000.0,4.0,2.0,Seaview,2171.0,2019.0,576.0
Seattle,631500.0,2.0,2.0,Ravenna,997.0,2021.0,633.0
Seattle,550000.0,2.0,1.0,Crown Hill,962.0,2022.0,572.0
Seattle,1655000.0,4.0,3.0,Phinney Ridge,2478.0,2022.0,668.0
Seattle,640000.0,2.0,1.0,Maple Leaf,750.0,1941.0,853.0
Seattle,834500.0,5.0,2.0,Highland Park,2490.0,1964.0,335.0
Seattle,500000.0,3.0,2.0,Pigeon Point,1850.0,1929.0,270.0
Seattle,670000.0,3.0,2.0,Lakeridge,1400.0,1956.0,479.0
Seattle,1235000.0,4.0,3.0,West Seattle,3530.0,2007.0,350.0
Seattle,819950.0,4.0,3.0,Ballard,1560.0,2022.0,526.0
Seattle,650000.0,3.0,2.0,West Seattle,1546.0,2022.0,420.0
Seattle,1610000.0,5.0,3.0,Bryant,3020.0,1916.0,533.0
Seattle,799900.0,3.0,2.0,Crown Hill,1591.0,2022.0,503.0
Seattle,600000.0,3.0,2.0,Greenwood,1150.0,2005.0,522.0
Seattle,485000.0,1.0,1.0,Highland Park,800.0,1942.0,606.0
Seattle,1100000.0,4.0,2.0,Maple Leaf,1820.0,1923.0,604.0
Seattle,2259875.0,5.0,4.0,Magnolia,4002.0,2022.0,565.0
Seattle,890000.0,4.0,2.0,Arbor Heights,2250.0,2000.0,396.0
Seattle,520000.0,3.0,2.0,Lakeridge,1210.0,1944.0,430.0
Seattle,1560000.0,4.0,2.0,Central Area,3774.0,2022.0,413.0
Seattle,870000.0,4.0,2.0,Madrona,1890.0,1926.0,460.0
Seattle,669500.0,2.0,1.0,Phinney Ridge,1490.0,1925.0,449.0
Seattle,1155000.0,3.0,2.0,Sunset Hill,1319.0,1968.0,876.0
Seattle,1365000.0,5.0,3.0,Green Lake,3270.0,1928.0,417.0
Seattle,599900.0,2.0,2.0,Ballard,1192.0,2022.0,503.0
Seattle,1165000.0,3.0,2.0,Gatewood,2540.0,2013.0,459.0
Seattle,768000.0,5.0,2.0,Seattle,3000.0,1967.0,256.0
Seattle,950000.0,3.0,2.0,Ballard,1737.0,2022.0,547.0
Seattle,635000.0,2.0,2.0,Phinney Ridge,840.0,2022.0,756.0
Seattle,905000.0,2.0,1.0,Green Lake,1170.0,1992.0,774.0
Seattle,739900.0,2.0,2.0,Crown Hill,1164.0,2022.0,636.0
Seattle,1975000.0,5.0,3.0,Capitol Hill,3805.0,2018.0,519.0
Seattle,745950.0,4.0,3.0,Lake City,1930.0,1978.0,387.0
Seattle,729900.0,2.0,2.0,Queen Anne,1174.0,2022.0,622.0
Seattle,1395000.0,4.0,2.0,Wallingford,2860.0,1901.0,488.0
Seattle,635000.0,4.0,1.0,Beacon Hill,1970.0,1925.0,322.0
Seattle,599000.0,2.0,1.0,Haller Lake,1320.0,1947.0,454.0
Seattle,775000.0,3.0,1.0,Fauntleroy,1560.0,1947.0,497.0
Seattle,995000.0,3.0,2.0,North Admiral,2900.0,1941.0,343.0
Seattle,960000.0,3.0,2.0,Maple Leaf,2880.0,1946.0,333.0
Seattle,980000.0,4.0,3.0,First Hill,2180.0,2022.0,450.0
Seattle,475000.0,2.0,2.0,Fauntleroy,1082.0,1985.0,439.0
Seattle,670000.0,2.0,1.0,Haller Lake,1250.0,1948.0,536.0
Seattle,1325000.0,4.0,1.0,Queen Anne,3200.0,1924.0,414.0
Seattle,1850000.0,6.0,3.0,Fremont,3304.0,2022.0,560.0
Seattle,1150000.0,4.0,3.0,Seaview,1883.0,2022.0,611.0
Seattle,730000.0,2.0,2.0,Eastlake,1112.0,1989.0,656.0
Seattle,785000.0,4.0,3.0,Ballard,1560.0,2022.0,503.0
Seattle,598800.0,3.0,2.0,N Beacon Hill,1120.0,2019.0,535.0
Seattle,1176500.0,3.0,2.0,Alaska Junction,2020.0,1925.0,582.0
Seattle,375000.0,1.0,1.0,Belltown,575.0,1994.0,652.0
Seattle,1600000.0,10.0,7.0,Ravenna,4900.0,1954.0,327.0
Seattle,569950.0,3.0,2.0,South Park,1409.0,2022.0,405.0
Seattle,1095000.0,4.0,3.0,Wallingford,2280.0,1910.0,480.0
Seattle,697000.0,4.0,2.0,Beacon Hill,1660.0,1974.0,420.0
Seattle,945000.0,3.0,2.0,Ballard,1751.0,2022.0,540.0
Seattle,735000.0,3.0,2.0,Bitter Lake,1470.0,1947.0,500.0
Seattle,750000.0,5.0,2.0,Pinehurst,2910.0,1958.0,258.0
Seattle,422000.0,3.0,2.0,Jackson Park,1390.0,1975.0,304.0
Seattle,688000.0,2.0,2.0,Wedgwood,995.0,2022.0,691.0
Seattle,1150000.0,4.0,3.0,Ballard,2180.0,1912.0,528.0
Seattle,740000.0,4.0,3.0,Shorewood,1740.0,1947.0,425.0
Seattle,3400000.0,12.0,6.0,Queen Anne,8400.0,1906.0,405.0
Seattle,491332.0,2.0,1.0,Highland Park,800.0,1943.0,614.0
Seattle,785000.0,2.0,2.0,Maple Leaf,1700.0,1975.0,462.0
Seattle,768000.0,3.0,1.0,Wedgwood,2290.0,1941.0,335.0
Seattle,740000.0,2.0,2.0,Crown Hill,1260.0,2022.0,587.0
Seattle,2400000.0,5.0,3.0,Wallingford,3480.0,2021.0,690.0
Seattle,955000.0,5.0,3.0,Green Lake,2210.0,1924.0,432.0
Seattle,799950.0,2.0,2.0,Magnolia,1395.0,2022.0,573.0
Seattle,825000.0,4.0,1.0,Montlake,2220.0,1931.0,372.0
Seattle,550000.0,3.0,2.0,Cedar Park,1420.0,2013.0,387.0
Seattle,1465000.0,4.0,3.0,Magnolia,2780.0,1977.0,527.0
Seattle,875000.0,3.0,2.0,University District,1500.0,2021.0,583.0
Seattle,780000.0,4.0,3.0,Ballard,1560.0,2022.0,500.0
Seattle,850000.0,2.0,1.0,Ballard,2300.0,1901.0,370.0
Seattle,850000.0,2.0,1.0,Ballard,2200.0,1928.0,386.0
Seattle,700000.0,3.0,3.0,Fremont,1296.0,2022.0,540.0
Seattle,670000.0,2.0,2.0,Hawthorne Hills,1190.0,1948.0,563.0
Seattle,2650000.0,4.0,2.0,Broadview,3220.0,1953.0,823.0
Seattle,850000.0,3.0,2.0,Eastlake,1914.0,2004.0,444.0
Seattle,580000.0,3.0,2.0,Greenwood,1310.0,2002.0,443.0
Seattle,725000.0,5.0,5.0,Downtown,1850.0,1989.0,392.0
Seattle,400000.0,2.0,2.0,Fauntleroy,1940.0,1910.0,206.0
Seattle,1110000.0,3.0,2.0,Madrona,2470.0,1993.0,449.0
Seattle,1275000.0,4.0,2.0,Green Lake,2620.0,1927.0,487.0
Seattle,1249950.0,3.0,3.0,Capitol Hill,1995.0,2022.0,627.0
Seattle,800000.0,3.0,2.0,Ballard,1339.0,2022.0,597.0
Seattle,639950.0,3.0,2.0,Beacon Hill,1224.0,2022.0,523.0
Seattle,487500.0,2.0,2.0,Capitol Hill,853.0,1994.0,572.0
Seattle,650000.0,2.0,1.0,Alki,880.0,1910.0,739.0
Seattle,399950.0,1.0,1.0,Pinehurst,650.0,1945.0,615.0
Seattle,1226000.0,2.0,2.0,Capitol Hill,1778.0,2021.0,690.0
Seattle,552500.0,3.0,1.0,Mt Baker,1580.0,1909.0,350.0
Seattle,579000.0,2.0,1.0,Olympic Hills,870.0,1945.0,666.0
Seattle,750000.0,3.0,1.0,Pinehurst,1360.0,1940.0,551.0
Seattle,1130000.0,4.0,3.0,Ravenna,2380.0,1910.0,475.0
Seattle,675000.0,2.0,2.0,Belltown,1150.0,1980.0,587.0
Seattle,732551.0,3.0,2.0,Greenwood,1526.0,2022.0,480.0
Seattle,680000.0,2.0,2.0,Eastlake,1114.0,1997.0,610.0
Seattle,1172500.0,5.0,3.0,Ravenna,3020.0,1908.0,388.0
Seattle,1640000.0,6.0,4.0,Magnolia,3268.0,1947.0,502.0
Seattle,1050000.0,3.0,2.0,Magnolia,2540.0,1948.0,413.0
Seattle,800000.0,5.0,3.0,Rainier Beach,2090.0,1963.0,383.0
Seattle,599000.0,2.0,1.0,Beach Drive,1020.0,1968.0,587.0
Seattle,298000.0,2.0,2.0,Jackson Park,1150.0,1975.0,259.0
Seattle,790000.0,3.0,2.0,Beacon Hill,1450.0,1955.0,545.0
Seattle,1370000.0,4.0,3.0,West Seattle,2764.0,1926.0,496.0
Seattle,698000.0,2.0,2.0,Crown Hill,1040.0,2022.0,671.0
Seattle,799000.0,2.0,2.0,Ballard,1528.0,2020.0,523.0
Seattle,815000.0,3.0,2.0,Judkins,2200.0,1902.0,370.0
Seattle,315000.0,1.0,1.0,University District,473.0,2008.0,666.0
Seattle,512500.0,2.0,2.0,Queen Anne,795.0,1989.0,645.0
Seattle,255000.0,1.0,1.0,Capitol Hill,522.0,1929.0,489.0
Seattle,689000.0,2.0,2.0,Westlake,1270.0,1991.0,543.0
Seattle,450000.0,1.0,1.0,Interbay,837.0,1985.0,538.0
Seattle,1044950.0,2.0,2.0,Madrona,1614.0,2022.0,647.0
Seattle,1175000.0,4.0,2.0,View Ridge,3490.0,1945.0,337.0
Seattle,605000.0,2.0,2.0,Madison Valley,2020.0,1918.0,300.0
Seattle,542000.0,1.0,1.0,Belltown,729.0,1993.0,743.0
Seattle,430000.0,2.0,2.0,Laurelhurst,1221.0,1968.0,352.0
Seattle,920000.0,3.0,2.0,Lake City,1390.0,2007.0,662.0
Seattle,1825000.0,4.0,3.0,Belvidere,3750.0,2016.0,487.0
Seattle,1061000.0,4.0,4.0,First Hill,2145.0,2022.0,495.0
Seattle,485000.0,2.0,2.0,N Beacon Hill,1148.0,1985.0,422.0
Seattle,1100000.0,4.0,3.0,Hawthorne Hills,2132.0,2022.0,516.0
Seattle,1750000.0,5.0,3.0,Wallingford,2840.0,1924.0,616.0
Seattle,410000.0,2.0,1.0,Magnolia,984.0,1968.0,417.0
Seattle,1275000.0,4.0,3.0,Broadview,2880.0,1972.0,443.0
Seattle,800000.0,2.0,1.0,Magnolia,1740.0,1947.0,460.0
Seattle,750000.0,3.0,2.0,Olympic Hills,1740.0,1954.0,431.0
Seattle,895000.0,2.0,2.0,First Hill,1425.0,1982.0,628.0
Seattle,915000.0,3.0,1.0,Beacon Hill,2060.0,1959.0,444.0
Seattle,750000.0,2.0,2.0,Woodland Park,1134.0,2022.0,661.0
Seattle,660000.0,3.0,2.0,Queen Anne,1361.0,1979.0,485.0
Seattle,315000.0,1.0,1.0,Highland Park,762.0,1960.0,413.0
Seattle,710000.0,1.0,1.0,Seaview,1400.0,1919.0,507.0
